"ID";"Year";"global_id";"AdmArea";"District";"Address";"EstimatedindexValue";"PollutionCategory";"PollutionLevel";"geoData";
"2285";"2018";"926368645";"Центральный административный округ";"Тверской район";"город Москва, улица Малая Дмитровка, дом 23/15, строение 2";"4.3";"допустимая";"минимальный";"{type=Point, coordinates=[37.6043117900496, 55.7704542545144]}";
"2286";"2018";"926368639";"Центральный административный округ";"район Хамовники";"город Москва, улица Лужники, дом 24, строение 9";"1.7";"допустимая";"минимальный";"{type=Point, coordinates=[37.5560514102531, 55.7192415706914]}";
"2287";"2018";"926368644";"Центральный административный округ";"Мещанский район";"город Москва, улица Советской Армии, дом 12, строение 1";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.6184355411137, 55.7913714557868]}";
"2288";"2018";"926368506";"Центральный административный округ";"Пресненский район";"город Москва, улица Анатолия Живова, дом 4";"4.7";"допустимая";"минимальный";"{type=Point, coordinates=[37.55381524277, 55.7601930772982]}";
"2290";"2018";"926368473";"Западный административный округ";"район Солнцево";"город Москва, Солнцевский проспект, дом 24, корпус 1";"2.7";"допустимая";"минимальный";"{type=Point, coordinates=[37.4071823123152, 55.6501316344965]}";
"2291";"2018";"926368758";"Западный административный округ";"район Солнцево";"город Москва, Домостроительная улица, дом 3";"10.4";"допустимая";"слабый";"{type=Point, coordinates=[37.4280587100961, 55.6649624452303]}";
"2292";"2018";"926368621";"Западный административный округ";"район Кунцево";"город Москва, Молодогвардейская улица, дом 60";"7.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.3912245241535, 55.7343903096309]}";
"2293";"2018";"926368592";"Северный административный округ";"Молжаниновский район";"город Москва, Мелькисаровская улица, дом 2";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.4104759890324, 55.9481095966674]}";
"2294";"2018";"926368703";"Западный административный округ";"район Кунцево";"город Москва, Рублёвское шоссе, дом 91А";"1.7";"допустимая";"минимальный";"{type=Point, coordinates=[37.4286732651479, 55.7412732305066]}";
"2295";"2018";"926368630";"Западный административный округ";"район Кунцево";"город Москва, Молодогвардейская улица, дом 66";"3.3";"допустимая";"минимальный";"{type=Point, coordinates=[37.3800250539744, 55.7325951997862]}";
"2296";"2018";"926368729";"Западный административный округ";"район Внуково";"город Москва, 1-я Рейсовая улица, дом 1/21";"2.7";"допустимая";"минимальный";"{type=Point, coordinates=[37.296449326043, 55.6103783239978]}";
"2297";"2018";"926368704";"Западный административный округ";"Можайский район";"город Москва, Беловежская улица, дом 63";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.3941604800705, 55.7086424409855]}";
"2298";"2018";"926368702";"Западный административный округ";"район Кунцево";"город Москва, Оршанская улица, дом 10, корпус 1";"4.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.410482521059, 55.7428867324648]}";
"2299";"2018";"926368449";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"город Москва, улица Шеногина, дом 4, строение 1";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.5060009743204, 55.7637761798881]}";
"2318";"2018";"926368600";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"город Москва, Таманская улица, домовладение 46, строение 1";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.413764659105, 55.7906568650143]}";
"2900";"2019";"1031186928";"Зеленоградский административный округ";"район Крюково";"город Москва, Середниковская улица, дом 12, строение 5";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.2060347027985, 55.9513337497798]}";
"2901";"2019";"1031186929";"Зеленоградский административный округ";"район Крюково";"город Москва, город Зеленоград, посёлок Рожки, дом 12";"1.7";"допустимая";"минимальный";"{type=Point, coordinates=[37.2167094516235, 55.9499814679811]}";
"2902";"2019";"1031186936";"Зеленоградский административный округ";"район Матушкино";"город Москва, город Зеленоград, корпус 231";"10.1";"допустимая";"слабый";"{type=Point, coordinates=[37.2034346809254, 56.0033520931041]}";
"2903";"2019";"1031186932";"Зеленоградский административный округ";"район Савёлки";"город Москва, город Зеленоград, Озёрная аллея, дом 6";"2.4";"допустимая";"минимальный";"{type=Point, coordinates=[37.2259445477003, 55.9869910182646]}";
"2904";"2019";"1031186933";"Зеленоградский административный округ";"район Савёлки";"город Москва, город Зеленоград, Сосновая аллея, дом 3";"8.1";"допустимая";"слабый";"{type=Point, coordinates=[37.24740327459, 55.9832321362285]}";
"2905";"2019";"1031186939";"Зеленоградский административный округ";"район Старое Крюково";"город Москва, город Зеленоград, Георгиевский проспект, дом 9";"3.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.215039992148, 55.9770973932506]}";
"2906";"2019";"1031186940";"Зеленоградский административный округ";"район Старое Крюково";"город Москва, город Зеленоград, корпус 830";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.1800339321862, 55.9814893511976]}";
"2907";"2019";"1031187073";"Центральный административный округ";"район Хамовники";"город Москва, Фрунзенская набережная, дом 32";"3.9";"допустимая";"минимальный";"{type=Point, coordinates=[37.5869571328809, 55.7236028668006]}";
"2908";"2019";"1031186897";"Западный административный округ";"район Проспект Вернадского";"город Москва, улица Удальцова, дом 65Б";"2.4";"допустимая";"минимальный";"{type=Point, coordinates=[37.5017988858355, 55.6784315350239]}";
"2909";"2019";"1031186914";"Западный административный округ";"район Тропарёво-Никулино";"город Москва, улица Мичуринский Проспект, Олимпийская Деревня, владение 21А";"5.8";"допустимая";"минимальный";"{type=Point, coordinates=[37.4580086929174, 55.6725596527368]}";
"2910";"2019";"1031186915";"Западный административный округ";"район Тропарёво-Никулино";"город Москва, улица Академика Анохина, дом 34, корпус 2";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.4653338860038, 55.659305818401]}";
"2911";"2019";"1031187067";"Центральный административный округ";"Мещанский район";"город Москва, улица Советской Армии, дом 12, строение 1";"10.2";"допустимая";"слабый";"{type=Point, coordinates=[37.6184355411137, 55.7913714557868]}";
"2912";"2019";"1031186969";"Северный административный округ";"район Ховрино";"город Москва, Левобережная улица, дом 12";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.4691056953076, 55.877860838095]}";
"2914";"2019";"1031186981";"Северо-Восточный административный округ";"Бабушкинский район";"город Москва, Чукотский проезд, дом 8";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.6529304150917, 55.8691251289787]}";
"2915";"2019";"1031186990";"Северо-Восточный административный округ";"Бутырский район";"город Москва, улица Добролюбова, дом 2, строение 1";"3.5";"допустимая";"минимальный";"{type=Point, coordinates=[37.5972829703164, 55.8076778943928]}";
"2916";"2019";"1031186999";"Северо-Восточный административный округ";"район Марьина Роща";"город Москва, Старомарьинское шоссе, дом 11";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.6110817348294, 55.8042757346]}";
"2917";"2019";"1031187006";"Северо-Восточный административный округ";"Останкинский район";"город Москва, Звёздный бульвар, дом 3";"6.9";"допустимая";"минимальный";"{type=Point, coordinates=[37.6351868649359, 55.8156636899542]}";
"2918";"2019";"1031187000";"Северо-Восточный административный округ";"район Ростокино";"город Москва, улица Докукина, дом 11, строение 1";"6.4";"допустимая";"минимальный";"{type=Point, coordinates=[37.6510975022312, 55.8396251082695]}";
"2919";"2019";"1031186987";"Северо-Восточный административный округ";"район Свиблово";"город Москва, Кольская улица, дом 7, строение 1";"3.7";"допустимая";"минимальный";"{type=Point, coordinates=[37.647910231095, 55.8594658723734]}";
"2920";"2019";"1031186976";"Северный административный округ";"Дмитровский район";"город Москва, Карельский бульвар, дом 14/16";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.5373717447765, 55.8940459002189]}";
"2921";"2019";"1031186994";"Северо-Восточный административный округ";"район Лианозово";"город Москва, Угличская улица, дом 8";"9.0";"допустимая";"слабый";"{type=Point, coordinates=[37.5689647776416, 55.8968467299888]}";
"2922";"2019";"1031186905";"Западный административный округ";"район Дорогомилово";"город Москва, Кутузовский проспект, дом 28";"1.5";"допустимая";"минимальный";"{type=Point, coordinates=[37.5387909657495, 55.7431584814738]}";
"2923";"2019";"1031186907";"Западный административный округ";"район Кунцево";"город Москва, Молодогвардейская улица, дом 60";"1.5";"допустимая";"минимальный";"{type=Point, coordinates=[37.3912245241535, 55.7343903096309]}";
"2924";"2019";"1031186908";"Западный административный округ";"район Кунцево";"город Москва, Оршанская улица, дом 10, корпус 1";"1.6";"допустимая";"минимальный";"{type=Point, coordinates=[37.410482521059, 55.7428867324648]}";
"2925";"2019";"1031186909";"Западный административный округ";"район Кунцево";"город Москва, Молодогвардейская улица, дом 66";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.3800250539744, 55.7325951997862]}";
"2926";"2019";"1031186910";"Западный административный округ";"район Кунцево";"город Москва, Рублёвское шоссе, дом 91А";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.4286732651479, 55.7412732305066]}";
"2927";"2019";"1031186966";"Северный административный округ";"район Западное Дегунино";"город Москва, Ильменский проезд, дом 17, строение 1";"1.7";"допустимая";"минимальный";"{type=Point, coordinates=[37.5393929362425, 55.8611918230656]}";
"2928";"2019";"1031186971";"Северный административный округ";"Хорошёвский район";"город Москва, 1-я Магистральная улица, дом 22, корпус 2";"18.1";"умеренно-опасная";"средний";"{type=Point, coordinates=[37.5138075235981, 55.7725105311695]}";
"2929";"2019";"1031186972";"Северный административный округ";"Хорошёвский район";"город Москва, улица Розанова, дом 10, строение 1";"21.6";"умеренно-опасная";"средний";"{type=Point, coordinates=[37.5383023610629, 55.7712747094809]}";
"2930";"2019";"1031186898";"Западный административный округ";"Можайский район";"город Москва, Рябиновая улица, дом 12";"8.0";"допустимая";"слабый";"{type=Point, coordinates=[37.4223342432319, 55.7147013641871]}";
"2931";"2019";"1031186923";"Западный административный округ";"район Очаково-Матвеевское";"город Москва, улица Генерала Дорохова, дом 18, строение 2";"3.2";"допустимая";"минимальный";"{type=Point, coordinates=[37.4442149519843, 55.6915214580584]}";
"2932";"2019";"1031186924";"Западный административный округ";"район Очаково-Матвеевское";"город Москва, Рябиновая улица, дом 53, строение 8";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.4273835527678, 55.6924325186763]}";
"2933";"2019";"1031186925";"Западный административный округ";"район Очаково-Матвеевское";"город Москва, Озёрная улица, дом 14";"5.1";"допустимая";"минимальный";"{type=Point, coordinates=[37.4574629378991, 55.6803746309996]}";
"2934";"2019";"1031186902";"Западный административный округ";"район Раменки";"город Москва, Ломоносовский проспект, дом 25, корпус 1";"4.1";"допустимая";"минимальный";"{type=Point, coordinates=[37.5313280044435, 55.6938841134052]}";
"2935";"2019";"1031186916";"Западный административный округ";"район Тропарёво-Никулино";"город Москва, улица Академика Анохина, дом 28, корпус 2";"1.6";"допустимая";"минимальный";"{type=Point, coordinates=[37.4708992503756, 55.6599773440064]}";
"2936";"2019";"1031186917";"Западный административный округ";"район Тропарёво-Никулино";"город Москва, проспект Вернадского, дом 86, строение 4";"3.2";"допустимая";"минимальный";"{type=Point, coordinates=[37.4772314660447, 55.6609316428271]}";
"2937";"2019";"1031187072";"Центральный административный округ";"район Арбат";"город Москва, улица Новый Арбат, дом 28";"2.7";"допустимая";"минимальный";"{type=Point, coordinates=[37.5849708224828, 55.7528969514697]}";
"2939";"2019";"1031187083";"Центральный административный округ";"район Замоскворечье";"город Москва, Новокузнецкая улица, дом 28, строение 1";"13.1";"допустимая";"слабый";"{type=Point, coordinates=[37.6330671900403, 55.7346272305201]}";
"2940";"2019";"1031186896";"Западный административный округ";"район Крылатское";"город Москва, Крылатская улица, дом 25";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.4136021743792, 55.7707447529375]}";
"2941";"2019";"1031186911";"Западный административный округ";"район Кунцево";"город Москва, 3-я Черепковская улица, дом 15А, строение 7";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.3796872534965, 55.7565765566446]}";
"2942";"2019";"1031186899";"Западный административный округ";"Можайский район";"город Москва, Беловежская улица, дом 63";"4.6";"допустимая";"минимальный";"{type=Point, coordinates=[37.3941604800705, 55.7086424409855]}";
"2943";"2019";"1031186900";"Западный административный округ";"Можайский район";"город Москва, улица Толбухина, дом 10, корпус 4";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.405752014468, 55.7203248081697]}";
"2944";"2019";"1031186912";"Западный административный округ";"район Ново-Переделкино";"город Москва, Новоорловская улица, дом 7";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.3630061606891, 55.6332058966628]}";
"2945";"2019";"1031186920";"Западный административный округ";"район Внуково";"город Москва, 1-я Рейсовая улица, дом 1/21";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.296449326043, 55.6103783239978]}";
"2946";"2019";"1031186921";"Западный административный округ";"район Внуково";"город Москва, Изваринская улица, дом 1, строение 1";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.25470246693, 55.6109842597361]}";
"2947";"2019";"1031186918";"Западный административный округ";"район Солнцево";"город Москва, Солнцевский проспект, дом 24, корпус 1";"1.6";"допустимая";"минимальный";"{type=Point, coordinates=[37.4071823123152, 55.6501316344965]}";
"2949";"2019";"1031186926";"Западный административный округ";"район Филёвский Парк";"город Москва, Тучковская улица, дом 9";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.509713303857, 55.747321008728]}";
"2950";"2019";"1031186903";"Западный административный округ";"район Раменки";"город Москва, Минская улица, дом 1А";"2.7";"допустимая";"минимальный";"{type=Point, coordinates=[37.5000460840101, 55.7191551570812]}";
"2951";"2019";"1031186906";"Западный административный округ";"район Дорогомилово";"город Москва, Бережковская набережная, дом 14";"6.3";"допустимая";"минимальный";"{type=Point, coordinates=[37.5631419279653, 55.7369844300498]}";
"2956";"2019";"1031187014";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"город Москва, бульвар Генерала Карбышева, дом 8";"4.1";"допустимая";"минимальный";"{type=Point, coordinates=[37.4713401539629, 55.7788476970625]}";
"2957";"2019";"1031187015";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"город Москва, улица Шеногина, дом 4, строение 1";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.5060009743204, 55.7637761798881]}";
"2958";"2019";"1031187034";"Северо-Западный административный округ";"район Щукино";"город Москва, улица Маршала Бирюзова, дом 43";"6.7";"допустимая";"минимальный";"{type=Point, coordinates=[37.4801148167451, 55.7999059341489]}";
"2959";"2019";"1031187078";"Центральный административный округ";"Таганский район";"город Москва, Большая Андроньевская улица, дом 25/33";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.6726944220153, 55.7400870624806]}";
"2960";"2019";"1031186970";"Северный административный округ";"Савёловский район";"город Москва, Писцовая улица, дом 13";"8.5";"допустимая";"слабый";"{type=Point, coordinates=[37.5708493217391, 55.7971146524439]}";
"2962";"2019";"1031186984";"Северо-Восточный административный округ";"район Отрадное";"город Москва, Алтуфьевское шоссе, дом 41";"4.6";"допустимая";"минимальный";"{type=Point, coordinates=[37.5837141347219, 55.8683426332452]}";
"2963";"2019";"1031186982";"Северо-Восточный административный округ";"район Северный";"город Москва, Дмитровское шоссе, дом 122Г, сооружение 1";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.5431681640584, 55.9207083980242]}";
"2964";"2019";"1031186983";"Северо-Восточный административный округ";"район Северный";"город Москва, Дмитровское шоссе, дом 165Е, корпус 10";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.5418945149949, 55.927672076166]}";
"2965";"2019";"1031187008";"Северо-Восточный административный округ";"район Бибирево";"город Москва, Алтуфьевское шоссе, дом 102Б";"2.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.5913295372214, 55.904061415379]}";
"2966";"2019";"1031186922";"Западный административный округ";"район Внуково";"город Москва, посёлок Толстопальцево, улица Осипенко, дом 8";"4.1";"допустимая";"минимальный";"{type=Point, coordinates=[37.2082430228963, 55.6117481859946]}";
"2967";"2019";"1032430975";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"город Москва, Таманская улица, дом 107А";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.4144060955925, 55.788004217777]}";
"2968";"2019";"1031187017";"Северо-Западный административный округ";"район Хорошёво-Мнёвники";"город Москва, 4-я линия Хорошёвского Серебряного Бора, дом 15";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.4088236805629, 55.7821440176974]}";
"2969";"2019";"1031187070";"Центральный административный округ";"Красносельский район";"город Москва, Пантелеевская улица, дом 24";"29.1";"умеренно-опасная";"средний";"{type=Point, coordinates=[37.6437294174025, 55.7834982513955]}";
"2970";"2019";"1031187079";"Центральный административный округ";"Таганский район";"город Москва, Яузский бульвар, дом 3, строение 1";"13.2";"допустимая";"слабый";"{type=Point, coordinates=[37.6477225210013, 55.7525258256841]}";
"2971";"2019";"1031187071";"Центральный административный округ";"Красносельский район";"город Москва, Каланчёвская улица, дом 2/1, строение 1";"8.0";"допустимая";"слабый";"{type=Point, coordinates=[37.652386321702, 55.770156536506]}";
"2972";"2019";"1031187076";"Центральный административный округ";"Тверской район";"город Москва, Садовая-Триумфальная улица, дом 4-10";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.5991604242401, 55.7703819049826]}";
"2973";"2019";"1031187051";"Центральный административный округ";"район Якиманка";"город Москва, улица Крымский Вал, дом 10";"14.3";"допустимая";"слабый";"{type=Point, coordinates=[37.6057682986726, 55.7350167837844]}";
"2974";"2019";"1031187068";"Центральный административный округ";"Мещанский район";"город Москва, Малый Кисельный переулок, дом 6, строение 1";"10.1";"допустимая";"слабый";"{type=Point, coordinates=[37.6269544406998, 55.7656939552613]}";
"2975";"2019";"1031187069";"Центральный административный округ";"Мещанский район";"город Москва, улица Сущёвский Вал, дом 56, строение 1";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.6216653068079, 55.7919614599358]}";
"2976";"2019";"1031187066";"Центральный административный округ";"Пресненский район";"город Москва, улица Анатолия Живова, дом 4";"5.6";"допустимая";"минимальный";"{type=Point, coordinates=[37.55381524277, 55.7601930772982]}";
"2977";"2019";"1031187080";"Центральный административный округ";"Таганский район";"город Москва, Яузский бульвар, дом 3, строение 1";"2.5";"допустимая";"минимальный";"{type=Point, coordinates=[37.6477225210013, 55.7525258256841]}";
"2978";"2019";"1031187052";"Центральный административный округ";"район Якиманка";"город Москва, 1-й Спасоналивковский переулок, дом 17, корпус 1";"2.7";"допустимая";"минимальный";"{type=Point, coordinates=[37.6161216444752, 55.7326544157752]}";
"2979";"2019";"1031186974";"Северный административный округ";"район Сокол";"город Москва, улица Врубеля, дом 4";"13.2";"допустимая";"слабый";"{type=Point, coordinates=[37.5024761059161, 55.8061361135719]}";
"2980";"2019";"1031186973";"Северный административный округ";"Хорошёвский район";"город Москва, проезд Берёзовой Рощи, дом 2";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.5207690058099, 55.7853328714338]}";
"2987";"2019";"1031186959";"Северный административный округ";"Молжаниновский район";"город Москва, Мелькисаровская улица, дом 2";"2.3";"допустимая";"минимальный";"{type=Point, coordinates=[37.4104759890324, 55.9481095966674]}";
"2988";"2019";"1031187031";"Северо-Западный административный округ";"район Митино";"город Москва, 2-я улица Рославка, дом 14, строение 1";"2.1";"допустимая";"минимальный";"{type=Point, coordinates=[37.3737327627993, 55.8341149804881]}";
"2989";"2019";"1031187077";"Центральный административный округ";"Тверской район";"город Москва, улица Малая Дмитровка, дом 23/15, строение 2";"8.3";"допустимая";"слабый";"{type=Point, coordinates=[37.6043117900496, 55.7704542545144]}";
"2996";"2019";"1031187074";"Центральный административный округ";"район Хамовники";"город Москва, Смоленский бульвар, дом 24, строение 2";"10.6";"допустимая";"слабый";"{type=Point, coordinates=[37.5854770329532, 55.7432404808964]}";
"2997";"2019";"1031187063";"Центральный административный округ";"Басманный район";"город Москва, Бауманская улица, дом 43, строение 2";"5.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.6800287631006, 55.7705801838043]}";
"2998";"2019";"1031187064";"Центральный административный округ";"Басманный район";"город Москва, улица Казакова, дом 15";"10.5";"допустимая";"слабый";"{type=Point, coordinates=[37.6637431942861, 55.7629137357895]}";
"2999";"2019";"1031187075";"Центральный административный округ";"район Хамовники";"город Москва, улица Лужники, дом 24, строение 9";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.5560514102531, 55.7192415706914]}";
"3000";"2019";"1032431003";"Восточный административный округ";"район Преображенское";"город Москва, Большая Черкизовская улица, дом 125, строение 9";"2.7";"допустимая";"минимальный";"{type=Point, coordinates=[37.7438064355428, 55.8040833995092]}";
"3001";"2019";"1031186978";"Северный административный округ";"район Аэропорт";"город Москва, Планетная улица, дом 49";"2.8";"допустимая";"минимальный";"{type=Point, coordinates=[37.5384947628669, 55.8059900624437]}";
"3002";"2019";"1031186979";"Северный административный округ";"район Аэропорт";"город Москва, Ленинградский проспект, дом 66";"7.9";"допустимая";"минимальный";"{type=Point, coordinates=[37.5258784106162, 55.8029176217475]}";
"3003";"2019";"1031186980";"Северный административный округ";"район Аэропорт";"город Москва, Петровско-Разумовская аллея, дом 22";"4.9";"допустимая";"минимальный";"{type=Point, coordinates=[37.5563584731696, 55.7972773737521]}";
"3004";"2019";"1031186967";"Северный административный округ";"Войковский район";"город Москва, улица Космонавта Волкова, дом 3";"4.4";"допустимая";"минимальный";"{type=Point, coordinates=[37.5058489368614, 55.8158671187606]}";
"3005";"2019";"1031186957";"Северный административный округ";"Молжаниновский район";"город Москва, Ленинградское шоссе, дом 311, строение 15";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.3415716008627, 55.9518663718507]}";
"3006";"2019";"1031186958";"Северный административный округ";"Молжаниновский район";"город Москва, Ленинградское шоссе, дом 170";"7.9";"допустимая";"минимальный";"{type=Point, coordinates=[37.3917438318131, 55.9225308274706]}";
"3007";"2019";"1031187109";"Юго-Восточный административный округ";"район Печатники";"город Москва, Шоссейная улица, дом 2А";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.7272814975603, 55.7020869361296]}";
"3008";"2019";"1031187110";"Юго-Восточный административный округ";"район Печатники";"город Москва, Шоссейная улица, дом 72";"6.1";"допустимая";"минимальный";"{type=Point, coordinates=[37.7188547903945, 55.6721211897434]}";
"3009";"2019";"1031187125";"Юго-Восточный административный округ";"район Выхино-Жулебино";"город Москва, Рязанский проспект, дом 80, корпус 1";"5.6";"допустимая";"минимальный";"{type=Point, coordinates=[37.8239314059673, 55.7092642651074]}";
"3010";"2019";"1031187126";"Юго-Восточный административный округ";"район Выхино-Жулебино";"город Москва, улица Академика Скрябина, дом 1, корпус 2";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.7983998932801, 55.7146291592501]}";
"3011";"2019";"1031187127";"Юго-Восточный административный округ";"район Выхино-Жулебино";"город Москва, Ташкентская улица, дом 20";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.8116118241591, 55.7018257182254]}";
"3012";"2019";"1031187128";"Юго-Восточный административный округ";"район Капотня";"город Москва, 1-й Капотнинский проезд, дом 41, строение 1";"4.1";"допустимая";"минимальный";"{type=Point, coordinates=[37.8060520670225, 55.6337895164055]}";
"3013";"2019";"1031187129";"Юго-Восточный административный округ";"район Капотня";"город Москва, 5-й квартал Капотня, дом 10";"5.8";"допустимая";"минимальный";"{type=Point, coordinates=[37.7946203323603, 55.6317376664402]}";
"3014";"2019";"1031187092";"Юго-Восточный административный округ";"район Марьино";"город Москва, Поречная улица, дом 31, корпус 1";"6.6";"допустимая";"минимальный";"{type=Point, coordinates=[37.773512765084, 55.652650164221]}";
"3015";"2019";"1031187130";"Юго-Восточный административный округ";"район Капотня";"город Москва, улица Верхние Поля, домовладение 56, строение 1";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.8222344194241, 55.6565577130042]}";
"3016";"2019";"1031187100";"Юго-Восточный административный округ";"район Кузьминки";"город Москва, Есенинский бульвар, дом 12, корпус 1";"8.6";"допустимая";"слабый";"{type=Point, coordinates=[37.7770000127025, 55.7016769792942]}";
"3017";"2019";"1031187101";"Юго-Восточный административный округ";"район Кузьминки";"город Москва, Окская улица, дом 8, корпус 1";"1.5";"допустимая";"минимальный";"{type=Point, coordinates=[37.7523860327011, 55.709954851024]}";
"3018";"2019";"1031187102";"Юго-Восточный административный округ";"район Кузьминки";"город Москва, улица Фёдора Полетаева, дом 40";"2.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.7932224133898, 55.7067992456146]}";
"3019";"2019";"1031186975";"Северный административный округ";"район Коптево";"город Москва, Большая Академическая улица, дом 77, корпус 1";"2.2";"допустимая";"минимальный";"{type=Point, coordinates=[37.5556378697733, 55.8434694861013]}";
"3020";"2019";"1031186963";"Северный административный округ";"район Левобережный";"город Москва, Флотская улица, дом 5, корпус Б";"1.6";"допустимая";"минимальный";"{type=Point, coordinates=[37.4910796551585, 55.8513019055164]}";
"3021";"2019";"1031187029";"Северо-Западный административный округ";"район Митино";"город Москва, улица Барышиха, дом 40";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.3431387677673, 55.8528762618758]}";
"3022";"2019";"1031187030";"Северо-Западный административный округ";"район Митино";"город Москва, Пятницкое шоссе, дом 36, корпус 2";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.3644195300638, 55.8554840305474]}";
"3023";"2019";"1031187010";"Северо-Западный административный округ";"район Покровское-Стрешнево";"город Москва, 1-й Тушинский проезд, дом 3";"1.5";"допустимая";"минимальный";"{type=Point, coordinates=[37.4230911826462, 55.8325984937757]}";
"3024";"2019";"1031187011";"Северо-Западный административный округ";"район Покровское-Стрешнево";"город Москва, Иваньковское шоссе, дом 12, строение 1";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.4667570260401, 55.8232599801641]}";
"3025";"2019";"1031187036";"Северо-Западный административный округ";"район Северное Тушино";"город Москва, улица Вилиса Лациса, дом 2, корпус 1";"5.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.4323683962799, 55.8667064324502]}";
"3026";"2019";"1031187037";"Северо-Западный административный округ";"район Северное Тушино";"город Москва, бульвар Яна Райниса, дом 20, корпус 2";"4.6";"допустимая";"минимальный";"{type=Point, coordinates=[37.41732899912, 55.8509659532068]}";
"3028";"2019";"1031187116";"Юго-Восточный административный округ";"район Лефортово";"город Москва, Красноказарменная улица, дом 3, строение 6";"0.0";"допустимая";"минимальный";"{type=Point, coordinates=[37.6891131925533, 55.7620437649406]}";
"3029";"2019";"1031187117";"Юго-Восточный административный округ";"район Лефортово";"город Москва, 1-й Краснокурсантский проезд, дом 3/5, корпус 11";"29.9";"умеренно-опасная";"средний";"{type=Point, coordinates=[37.6936233216576, 55.7601342602003]}";
"3030";"2019";"1031187118";"Юго-Восточный административный округ";"район Лефортово";"город Москва, Душинская улица, дом 10";"30.4";"умеренно-опасная";"средний";"{type=Point, coordinates=[37.7043172970325, 55.7471274376817]}";
"3031";"2019";"1031187131";"Юго-Восточный административный округ";"Нижегородский район";"город Москва, Старообрядческая улица, дом 32";"23.2";"умеренно-опасная";"средний";"{type=Point, coordinates=[37.7000057416878, 55.7421403963936]}";
"3032";"2019";"1031187132";"Юго-Восточный административный округ";"Нижегородский район";"город Москва, улица Верхняя Хохловка, дом 1/7";"16.5";"умеренно-опасная";"средний";"{type=Point, coordinates=[37.7164512790549, 55.7338542452967]}";
"3033";"2019";"1031187084";"Юго-Восточный административный округ";"Южнопортовый район";"город Москва, 1-я Дубровская улица, дом 16";"14.3";"допустимая";"слабый";"{type=Point, coordinates=[37.6710955486402, 55.723350217395]}";
"3034";"2019";"1031187085";"Юго-Восточный административный округ";"Южнопортовый район";"город Москва, улица Сайкина, дом 1/2";"6.7";"допустимая";"минимальный";"{type=Point, coordinates=[37.6693020179716, 55.7087380391522]}";
