Name;Adress;Description;Year;X;Y
"Индивидуальный жилой дом с комплексом вспомогательных зданий, строений, сооружений";"г. Москва, СЗАО, 4-я линия Хорошевского Серебряного Бора, вл. 14, корп. 3, стр. 1, 2, 3, 4, 7, 8";"";2026;55.7831509;37.4201633
"Реконструкция а/с № 445 с надстройкой двумя этажами и тремя этажами блока спортивных и сервисных услуг. Конструктивные и объемно-планировочные решения перекрытий на отметке 4,450 и покрытий на отметке 9,500 в осях 3-8/А-Б и 4-6/В-Ж (2-я и 3-я очереди)";"Москва, ЗАО, район Тропарево-Никулино, Тропаревская улица пересечение с Никулинской улицей";"";2021;55.669597;37.4698618
"Бизнес  парк - Кунцево. 1 этап. Общественно-жилой комплекс с подземной автостоянкой.";"Москва, ЗАО, Можайский, Гродненская ул. вл. 5А";"";2019;55.7175661;37.435602
"18-ти этажное общежитие для студентов РУДН";"Москва, ЮЗАО, район Обручевский, ул. Миклухо-Маклая, вл. 3-21, корп. "Г"";"";2019;55.6456991;37.5190304
"Подземная автостоянка Г14 на 201 машиноместо многофункциональной жилой застройки (участок № 6.2)";"СЗАО, Митино, вблизи с. Рождествено участок № 6.2";"";2024;55.1987903;37.0735713
"Многофункциональный жилой и общественно-деловой комплекс (с преобладанием жилой застройки) в квартале между Яхромским проездом и ул. 800-летия Москвы (2-й и 3-й этапы строительства)";"Москва, САО, район Дмитровский, Дмитровское шоссе, вл. 107, стр. 1, 2, 22, 25, 27";"";2021;55.8796711;37.5434776
"Реконструкция офисного здания";"Москва, ЦАО, Замоскворечье, Космодамианская наб. вл. 26/55 стр. 6";"";2019;55.7412055;37.641754
"Многофункциональная жилая застройка. 2 этап - корпус № 9.";"Москва, СЗАО, Митино, вблизи с. Рождествено";"";2019;55.1987903;37.0735713
"Жилой комплекс по адресу: г. Москва, ул. Викторенко, вл. 11, 1-я очередь строительства";"г. Москва, САО, ул. Викторенко, вл. 11, 1-я очередь строительства";"";2019;55.7952487;37.5259454
"Административно-деловой центр";"Москва, ЮЗАО, ул. Кржижановского, вл. 13, корп. 3";"";2021;55.6807759;37.5690386
"7-этажный 4-секционный жилой дом (ДОМРИК)  с одноэтажной пристройкой КП-1. 1 этап";"Люберецкие поля (1-очередь), кв. 13а,б, корп. 3";"";2019;55.6935992;37.8560022
"Многофункциональный жилой комплекс";"Москва, ЦАО, Пресненский, Шмитовский пр. вл. 39 стр. 1,  2, 3, 14, 15, 18, 19, 20, 21, 23, 49, 51, 52, 56, 64, 65; пр. Шмитовский, вл. 39Б";"";2021;55.7544392;37.5239335
"Жилой комплекс с подземной автостоянкой и встроенно-пристроенным ДДУ на 150 мест";"Москва, ЦАО, Пресненский, Мантулинская ул. вл. 7";"";2021;55.755464;37.547342
" Жилой комплекс";"Москва, ЦАО, Замоскворечье, Ордынка М. ул. вл. 19";"";2019;55.7369947;37.6259924
"17-этажный 3-секционный жилой дом серии "ДОМРИК" с техподпольем и первым нежилым этажом из монолитного железобетона, и верхним техническим чердаком из изделий производства ОАО "ДСК-1"";"Москва, ЮВАО, Некрасовка, Люберецкие поля, кв. 13 а, б, корп. 4аб";"";2019;55.7510687;37.7696164
"Многоквартирные жилые дома переменной этажности с подземной автостоянкой (1-й пусковой комплекс 2-ой очереди строительства )";"Москва, ЮВАО, Нижегородский, Рязанский пр. вл. 2";"";2019;55.7303368;37.7372765
"Административно-производственный корпус для разработки и производства средств измерения температуры";"Москва, ЗелАО, Зеленоград, Силино, территория  Алабушево (особая экономическая зона технико-внедренческой деятельности, участок № 26 площадки "Алабушево")";"";2019;55.991893;37.21439
